223,8,19,ACTIVA,1,LOTE 1B,0,4.56195380,-72.77665753,2062095.2429,5024764.36365,
224,8,20,ACTIVA,1,LOTE 1B,0,4.56200912,-72.77672766,2062101.3531,5024756.58622,
225,8,21,ACTIVA,1,LOTE 1B,0,4.56206678,-72.77680635,2062107.7213,5024747.85836,
226,8,22,ACTIVA,1,LOTE 1B,0,4.56212288,-72.77687648,2062113.9175,5024740.08091,
227,8,23,ACTIVA,1,LOTE 1B,0,4.56217795,-72.77694062,2062120.0004,5024732.96700,
228,8,24,ACTIVA,1,LOTE 1B,0,4.56223879,-72.77701392,2062126.7200,5024724.83689,
229,8,25,ACTIVA,1,LOTE 1B,0,4.56229514,-72.77708224,2062132.9439,5024717.25987,
230,8,26,ERRADICADA,0,LOTE 1B,0,4.56234501,-72.77715105,2062138.4515,5024709.62777,
231,8,27,ACTIVA,1,LOTE 1B,0,4.56240335,-72.77722735,2062144.8955,5024701.16599,
232,8,28,ACTIVA,1,LOTE 1B,0,4.56245721,-72.77729268,2062150.8440,5024693.92081,
233,8,29,ACTIVA,1,LOTE 1B,0,4.56251007,-72.77736448,2062156.6821,5024685.95686,
234,8,30,ACTIVA,1,LOTE 1B,0,4.56257140,-72.77743380,2062163.4569,5024678.26909,
235,8,31,ACTIVA,1,LOTE 1B,0,4.56263074,-72.77750561,2062170.0113,5024670.30492,
236,8,32,ACTIVA,1,LOTE 1B,0,4.56268709,-72.77757093,2062176.2353,5024663.05966,
237,8,33,ACTIVA,1,LOTE 1B,1,4.56274095,-72.77764673,2062182.1835,5024654.65333,
238,8,34,ACTIVA,1,LOTE 1B,0,4.56280029,-72.77771704,2062188.7379,5024646.85505,
239,8,35,ACTIVA,1,LOTE 1B,0,4.56284816,-72.77778685,2062194.0250,5024639.11244,
240,8,36,ACTIVA,1,LOTE 1B,0,4.56290451,-72.77785367,2062200.2490,5024631.70131,
241,8,37,ACTIVA,1,LOTE 1B,0,4.56296634,-72.77792598,2062207.0789,5024623.68177,
242,8,38,ACTIVA,1,LOTE 1B,0,4.56302070,-72.77799430,2062213.0824,5024616.10483,
243,8,39,ACTIVA,1,LOTE 1B,0,4.56307555,-72.77806411,2062219.1409,5024608.36199,
244,8,40,ACTIVA,1,LOTE 1B,0,4.56313190,-72.77813791,2062225.3646,5024600.17676,
245,8,41,ACTIVA,1,LOTE 1B,0,4.56318925,-72.77821321,2062231.6985,5024591.82563,
246,8,42,ACTIVA,1,LOTE 1B,0,4.56324510,-72.77827904,2062237.8674,5024584.52510,
247,8,43,ACTIVA,1,LOTE 1B,0,4.56330566,-72.77835300,2062244.5560,5024576.32246,
248,8,44,ACTIVA,1,LOTE 1B,0,4.56336020,-72.77841845,2062250.5803,5024569.06345,
249,8,45,ACTIVA,1,LOTE 1B,0,4.56341552,-72.77848623,2062256.6905,5024561.54523,
250,8,46,ACTIVA,1,LOTE 1B,0,4.56347629,-72.77856025,2062263.4033,5024553.33567,
251,8,47,ACTIVA,1,LOTE 1B,0,4.56353317,-72.77862804,2062269.6857,5024545.81740,
252,8,48,ERRADICADA,0,LOTE 1B,0,4.56358786,-72.77870830,2062275.7256,5024536.91689,
253,8,53,ACTIVA,1,LOTE 1B,0,4.56386787,-72.77905648,2062306.6534,5024498.29978,
254,8,54,ACTIVA,1,LOTE 1B,0,4.56392509,-72.77912466,2062312.9736,5024490.73831,
255,8,55,ACTIVA,1,LOTE 1B,0,4.56397496,-72.77919216,2062318.4812,5024483.25269,
256,8,56,ACTIVA,1,LOTE 1B,0,4.56403340,-72.77926774,2062324.9356,5024474.87043,
257,8,57,ACTIVA,1,LOTE 1B,0,4.56409105,-72.77933630,2062331.3041,5024467.26575,
258,8,58,ACTIVA,1,LOTE 1B,0,4.56414404,-72.77940565,2062337.1561,5024459.57484,
259,8,59,ACTIVA,1,LOTE 1B,1,4.56420793,-72.77947733,2062344.2133,5024451.62438,
260,8,60,ACTIVA,1,LOTE 1B,0,4.56426091,-72.77954979,2062350.0651,5024443.58789,
261,8,61,ACTIVA,1,LOTE 1B,0,4.56431312,-72.77961213,2062355.8312,5024436.67456,
262,8,62,ERRADICADA,0,LOTE 1B,0,4.56437330,-72.77968854,2062362.4788,5024428.19933,
263,8,63,ACTIVA,1,LOTE 1B,0,4.56442827,-72.77976035,2062368.5496,5024420.23534,
